url,meta,sender,sender_type,sender_id,ended_on,duration,time_run,time_render,time_show,time_end,time_commit,timestamp,time_switch,openLabId,type,task,project,status,code,confirmationCode,age,gender,english,education,country,textLLM,switch,textHuman,response,response_action,,creative_humor,accept_plot,negative_diversity,original_human,accept_dialogue,creative_story,creative_characters,negative_audience,accept_edit,better_llm,negative_writers,accept_script,diminish_originality
,,trial,flow.Sequence,4_3,completion,153304.06000000006,652548,652550.56,652550.94,805855,805867,2025-12-01T16:50:00.041Z,805867.84,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In the Quinn kitchen. Early morning light. Mary is sitting at the kitchen table, staring into a cup of tea. Erin is doing the dishes. Orla is hovering nearby with a feather duster.]<br> Mary: (quietly) I still can’t believe she’s gone.<br> Erin: (rinsing a plate) Aye, Mammy. It’s terrible. But you—none of this was your fault.<br> Orla: I’m sorry, Auntie Mary. She was lovely.<br> Mary: Lovely, yes. But if I’d phoned her last week instead of putting off… if I’d gone to see her…<br> Erin: (putting down dish) Mammy—there’s nothing you could’ve done.<br> Orla: Absolutely nothing.<br> Mary: (voice trembling) You don’t know that. I keep thinking, what if I’d… if I’d been kinder.<br> Erin: Kindness wouldn’t have changed what was coming.<br> Orla: Sometimes bad things just happen.<br> Mary: But I didn’t visit, Erin. I sent a card, sure. A sodding card.<br> Erin: A card with love in it. That counts.<br> Orla: Mum always loved your voice when you called.<br> Mary: (wipes her eyes) I suppose… I suppose she did.<br> Erin: You’re going to the wake, Mammy?<br> Mary: Yes. I need to. I need to see her coffin. Say goodbye properly.<br> Orla: We’ll help you, Auntie Mary.<br> Erin: I’ll do the dishes and I’ll dust the stairs after. You rest a while.<br> Mary: Erin, you don’t have to—<br> Erin: I want to. It’ll give my mind something to do besides wondering.<br> Orla: I’ll dry. And I’ll polish the windows if you like.<br> Mary: Thank you, girls. I don’t deserve such kindness.<br> Erin: Yes you do, Mammy. More than you know.<br> Kitchen doorbell rings.<br> Mary: (startled) Who’s that at this hour?<br> Erin: I’ll get it. (wipes hands, opens door) Oh—it's Mrs. Fleming from across the road.<br> Mrs. Fleming: I heard the news, Mary. I came by to offer my condolences.<br> Mary: That’s very kind. Come in, Mrs. Fleming. I’d appreciate the company.<br> Erin: (aside, to Orla) See, Mammy’s made it through to this morning. Small victories.<br>",,"[In the Quinn kitchen. Mary sits in shock.]<br> Mary: I just cannot believe it.<br> Sarah: Listen, Mary, no matter what you've done, you're still my sister. I'll stand by you.<br> Mary: I haven't done anything, Sarah.<br> Granda Joe: Exactly, love. Everybody knows you didn't mean to kill the oul boot. God rest her soul.<br> Mary: I didn't kill her!<br> Granda Joe: Och, you know what I mean, not kill hex.<br> Mary: I didn't hex her either, Da! It was just a very tragic<br> Granda Joe: My mother, she had the gift too, you know. By God, that woman could make her enemies drop like flies.<br> Mary: Well look, I don't have any gift. There's no dark forces at play here. I just said something unfortunate that happened to<br> Sarah: Cause her death?<br> Mary: Coincide with her death!<br> (Erin and Orla stand by the sink.)<br> Erin: Right, well, that's the dishes done. Would you like another cup of tea there, Mammy?<br> Mary: No, I'm fine.<br> Erin: I'll just grab the Hoover and give the stairs a bit of a going over.<br> Orla: (eating a lolly) And I'll maybe do a bit of dusting.<br> Mary: What's gotten into you two? What are you up to? What do you want?<br> Erin: Nothing. We just thought that we should pull our weight a bit more, Mammy.<br> Orla: You do so much for us, Aunt Mary.<br> Erin: And you deserve a bit of a break.<br> Mary: I can't hex people, girls. It was an accident!<br> (Gerry walks in.)<br> Gerry: So how's the wicked witch of the North West?<br> Granda Joe: Who put 50p in the eejit?<br> Mary: God, how am I going to go to this wake?<br> Granda Joe: It'll be grand, love. But listen, see if things do get heated? Try not to rise to it. The last thing we want is another dead body on our hands, here.<br> Mary: I'll do my best, Da.<br>",,,,,,,,,,,,,,,,,,,,4
,,Showing scenes,html.Page,4_4_0,response,96769.16000000003,805867,805867.64,805867.84,902637,902646,2025-12-01T16:51:36.819Z,902646.74,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In the Quinn living room. Clare is sitting on the sofa, James reading a comic. Erin enters, overhearing them.]<br> ERIN: What are you two sulking about?<br> CLARE: Nothing, Erin, really.<br> JAMES: Clare wanted to ask me something—but, well, it’s a bit awkward.<br> ERIN: Is this about prom?<br> CLARE: Yes.<br> JAMES: The prom is the same night as Doctor Who night.<br> ERIN: Seriously? That’s tragic.<br> CLARE: I was going to ask you to go with me, James.<br> JAMES: I know. I just… I’m a lesbian, Clare. Prom feels like a different kind of asking out.<br> CLARE: Right. I didn’t think straight about that. I just thought…<br> JAMES: I know, Clare. And I’m flattered—it’s sweet.<br> ERIN: So what’re you going to do?<br> JAMES: I won’t go to prom. I’ll stay home and watch Doctor Who.<br> CLARE: I get that. I’m sorry if I made this complicated.<br> MARY (off-stage, calling): Erin! Are you in there? Dinner’s ready!<br> ERIN: (loud whisper) I vote Doctor Who night.<br> CLARE: Me too—just keep the time open, James.<br> [They share a small smile as Erin exits to call Mary, Clare and James sit quietly, slightly awkward but closer.]<br>",true,"[In the street.]<br> MICHELLE: Well, this prom's going to be a full-blown dick fest. You know there isn't even going to be a DJ? Apparently Jenny hired this fucking pensioner band.<br> (Orla happily waves at someone on the street.)<br> ERIN: Christ. Really?<br> MICHELLE: I heard the drummer is at least thirty!<br> JAMES: I don't feel so bad about missing it now. It clashes with my thing.<br> MICHELLE: The creep convention? Seriously?<br> JAMES: It's not a creep convention.<br> MICHELLE: Well, I think a load of perverts getting together to wank over some fella, who fights with hoovers and rides aliens in a telephone box, is the very fucking definition of a creep convention.<br> JAMES: It's a Doctor Who night. Me and my stepdad used to watch it when I was little.<br> MICHELLE: Well someone should have called social services then James!<br> CLARE: (upset) You're not going to the prom then, James? Well, I was going to ask you to be my date!<br> (Michelle looks disgusted.)<br> JAMES: I'm sorry, Clare.<br> MICHELLE: You were going to ask James to be your date? What the fuck's wrong with you?<br> CLARE: Well it's a bit more complicated for me!<br> MICHELLE: You're a lesbian, Clare. Not desperate.<br>",left,keypress(a),,,,,,,,,,,,,,,,,,5
,,interval,canvas.Screen,4_4_1,response,2631.2600000000093,902646,902646.16,902646.74,905278,905292,2025-12-01T16:51:39.466Z,905296.36,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In the Quinn living room. Clare is sitting on the sofa, James reading a comic. Erin enters, overhearing them.]<br> ERIN: What are you two sulking about?<br> CLARE: Nothing, Erin, really.<br> JAMES: Clare wanted to ask me something—but, well, it’s a bit awkward.<br> ERIN: Is this about prom?<br> CLARE: Yes.<br> JAMES: The prom is the same night as Doctor Who night.<br> ERIN: Seriously? That’s tragic.<br> CLARE: I was going to ask you to go with me, James.<br> JAMES: I know. I just… I’m a lesbian, Clare. Prom feels like a different kind of asking out.<br> CLARE: Right. I didn’t think straight about that. I just thought…<br> JAMES: I know, Clare. And I’m flattered—it’s sweet.<br> ERIN: So what’re you going to do?<br> JAMES: I won’t go to prom. I’ll stay home and watch Doctor Who.<br> CLARE: I get that. I’m sorry if I made this complicated.<br> MARY (off-stage, calling): Erin! Are you in there? Dinner’s ready!<br> ERIN: (loud whisper) I vote Doctor Who night.<br> CLARE: Me too—just keep the time open, James.<br> [They share a small smile as Erin exits to call Mary, Clare and James sit quietly, slightly awkward but closer.]<br>",,"[In the street.]<br> MICHELLE: Well, this prom's going to be a full-blown dick fest. You know there isn't even going to be a DJ? Apparently Jenny hired this fucking pensioner band.<br> (Orla happily waves at someone on the street.)<br> ERIN: Christ. Really?<br> MICHELLE: I heard the drummer is at least thirty!<br> JAMES: I don't feel so bad about missing it now. It clashes with my thing.<br> MICHELLE: The creep convention? Seriously?<br> JAMES: It's not a creep convention.<br> MICHELLE: Well, I think a load of perverts getting together to wank over some fella, who fights with hoovers and rides aliens in a telephone box, is the very fucking definition of a creep convention.<br> JAMES: It's a Doctor Who night. Me and my stepdad used to watch it when I was little.<br> MICHELLE: Well someone should have called social services then James!<br> CLARE: (upset) You're not going to the prom then, James? Well, I was going to ask you to be my date!<br> (Michelle looks disgusted.)<br> JAMES: I'm sorry, Clare.<br> MICHELLE: You were going to ask James to be your date? What the fuck's wrong with you?<br> CLARE: Well it's a bit more complicated for me!<br> MICHELLE: You're a lesbian, Clare. Not desperate.<br>",,keypress,,,,,,,,,,,,,,,,,,5
,,trial,flow.Sequence,4_4,completion,99410.16000000003,805867,805867.64,805867.84,905278,905293,2025-12-01T16:51:39.466Z,905296.36,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In the Quinn living room. Clare is sitting on the sofa, James reading a comic. Erin enters, overhearing them.]<br> ERIN: What are you two sulking about?<br> CLARE: Nothing, Erin, really.<br> JAMES: Clare wanted to ask me something—but, well, it’s a bit awkward.<br> ERIN: Is this about prom?<br> CLARE: Yes.<br> JAMES: The prom is the same night as Doctor Who night.<br> ERIN: Seriously? That’s tragic.<br> CLARE: I was going to ask you to go with me, James.<br> JAMES: I know. I just… I’m a lesbian, Clare. Prom feels like a different kind of asking out.<br> CLARE: Right. I didn’t think straight about that. I just thought…<br> JAMES: I know, Clare. And I’m flattered—it’s sweet.<br> ERIN: So what’re you going to do?<br> JAMES: I won’t go to prom. I’ll stay home and watch Doctor Who.<br> CLARE: I get that. I’m sorry if I made this complicated.<br> MARY (off-stage, calling): Erin! Are you in there? Dinner’s ready!<br> ERIN: (loud whisper) I vote Doctor Who night.<br> CLARE: Me too—just keep the time open, James.<br> [They share a small smile as Erin exits to call Mary, Clare and James sit quietly, slightly awkward but closer.]<br>",,"[In the street.]<br> MICHELLE: Well, this prom's going to be a full-blown dick fest. You know there isn't even going to be a DJ? Apparently Jenny hired this fucking pensioner band.<br> (Orla happily waves at someone on the street.)<br> ERIN: Christ. Really?<br> MICHELLE: I heard the drummer is at least thirty!<br> JAMES: I don't feel so bad about missing it now. It clashes with my thing.<br> MICHELLE: The creep convention? Seriously?<br> JAMES: It's not a creep convention.<br> MICHELLE: Well, I think a load of perverts getting together to wank over some fella, who fights with hoovers and rides aliens in a telephone box, is the very fucking definition of a creep convention.<br> JAMES: It's a Doctor Who night. Me and my stepdad used to watch it when I was little.<br> MICHELLE: Well someone should have called social services then James!<br> CLARE: (upset) You're not going to the prom then, James? Well, I was going to ask you to be my date!<br> (Michelle looks disgusted.)<br> JAMES: I'm sorry, Clare.<br> MICHELLE: You were going to ask James to be your date? What the fuck's wrong with you?<br> CLARE: Well it's a bit more complicated for me!<br> MICHELLE: You're a lesbian, Clare. Not desperate.<br>",,,,,,,,,,,,,,,,,,,,5
,,Showing scenes,html.Page,4_5_0,response,202340.64,905293,905295.8,905296.36,1107637,1107655,2025-12-01T16:55:01.829Z,1107656.14,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[Outside Erin’s house. Erin and Orla are each shoulder-strapping backpacks. Morning light.]<br> Erin: Are you sure there’s no breakfast first?<br> Orla: There’s a banana in my bag. Your Ma made the toast.<br> Erin: Fine. (slings bag) South-east for half a mile, she said. Then wait. More instructions.<br> Orla: Why south-east though? Why not just go east?<br> Erin: She’s always fancied compass points. Learned them during the Troubles, she says.<br> [They step off the porch and begin walking down the lane.]<br> Mary: (from doorway) Girls! Did you pack enough socks?<br> Erin: (calling back) Socks are in, Ma! And two bottles of water.<br> Mary: Good. And stay together. Whatever comes next.<br> Orla: (quietly) Erin, what if the instructions are stupid?<br> Erin: We’ll make them less stupid. That’s what we’re good at.<br> [They round the corner and head along a narrow road toward south-east.]<br> Orla: I hate marches like this. All this walking and nobody telling you when it's going to end.<br> Erin: Think of it like a treasure hunt. With imminent danger.<br> Orla: That’s ___ comforting.<br> [They walk past a row of closed shops, bags heavy on shoulders.]<br> Erin: Half a mile isn’t far. Shouldn’t take more than ten minutes.<br> Orla: And then?<br> Erin: Then we wait. Maybe messages. Maybe people. Whoever.<br> Orla: Promise we’ll go home if it gets mad dangerous?<br> Erin: I promise. Nothing’s worth risking you.<br> Orla: Thanks. (smiles) Now hurry up—I’m lagging behind.<br> [They continue walking, fading into the quiet street as the sky lightens.]<br>",false,"[On the street. The kids walk with their bags.]<br> Michelle: We're doing it for peace, all right, Mary. A piece of that fine Protestant ass!<br> (Erin and Michelle high-five excitedly.)<br> Clare: (disgusted) God, you are such a hypocrite, Erin.<br> Erin: No, I'm not. I just don't think there's anything wrong with some cross-community<br> Michelle: Fiddling.<br> Erin: Relations.<br> Orla: (looking at a map) So we need to head south-east for 0.5 miles and you'll receive further instructions shortly.<br> Erin: We haven't even left the estate yet, Orla.<br> Michelle: These Prods have some serious moves up their sleeves, you know. They're not as fucked up about sex as we are. They've put the work in. They know what they're doing.<br> Clare: They're people, Michelle. They're not sex toys.<br> Michelle: I beg to differ.<br> James: I'm really looking forward to making friends with some lads. (smiling)<br> Michelle: Lads aren't going to make friends with you, James. Lads make friends with other lads.<br> James: I am a lad.<br> Erin: Aye, so you are, James.<br> Clare: (taking money out of her pocket) Okay, how much money do we have?<br> Michelle: Look, the riding of the Protestants is one thing, but I don't see why we have to buy them a present. I mean they already have all the land, all the jobs and all the fucking rights.<br> Erin: Aye, Michelle. That's definitely the attitude we should have entering into this weekend.<br>",right,keypress(d),,,,,,,,,,,,,,,,,,6
,,interval,canvas.Screen,4_5_1,response,2526.8600000001024,1107656,1107655.82,1107656.14,1110183,1110200,2025-12-01T16:55:04.374Z,1110201.26,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[Outside Erin’s house. Erin and Orla are each shoulder-strapping backpacks. Morning light.]<br> Erin: Are you sure there’s no breakfast first?<br> Orla: There’s a banana in my bag. Your Ma made the toast.<br> Erin: Fine. (slings bag) South-east for half a mile, she said. Then wait. More instructions.<br> Orla: Why south-east though? Why not just go east?<br> Erin: She’s always fancied compass points. Learned them during the Troubles, she says.<br> [They step off the porch and begin walking down the lane.]<br> Mary: (from doorway) Girls! Did you pack enough socks?<br> Erin: (calling back) Socks are in, Ma! And two bottles of water.<br> Mary: Good. And stay together. Whatever comes next.<br> Orla: (quietly) Erin, what if the instructions are stupid?<br> Erin: We’ll make them less stupid. That’s what we’re good at.<br> [They round the corner and head along a narrow road toward south-east.]<br> Orla: I hate marches like this. All this walking and nobody telling you when it's going to end.<br> Erin: Think of it like a treasure hunt. With imminent danger.<br> Orla: That’s ___ comforting.<br> [They walk past a row of closed shops, bags heavy on shoulders.]<br> Erin: Half a mile isn’t far. Shouldn’t take more than ten minutes.<br> Orla: And then?<br> Erin: Then we wait. Maybe messages. Maybe people. Whoever.<br> Orla: Promise we’ll go home if it gets mad dangerous?<br> Erin: I promise. Nothing’s worth risking you.<br> Orla: Thanks. (smiles) Now hurry up—I’m lagging behind.<br> [They continue walking, fading into the quiet street as the sky lightens.]<br>",,"[On the street. The kids walk with their bags.]<br> Michelle: We're doing it for peace, all right, Mary. A piece of that fine Protestant ass!<br> (Erin and Michelle high-five excitedly.)<br> Clare: (disgusted) God, you are such a hypocrite, Erin.<br> Erin: No, I'm not. I just don't think there's anything wrong with some cross-community<br> Michelle: Fiddling.<br> Erin: Relations.<br> Orla: (looking at a map) So we need to head south-east for 0.5 miles and you'll receive further instructions shortly.<br> Erin: We haven't even left the estate yet, Orla.<br> Michelle: These Prods have some serious moves up their sleeves, you know. They're not as fucked up about sex as we are. They've put the work in. They know what they're doing.<br> Clare: They're people, Michelle. They're not sex toys.<br> Michelle: I beg to differ.<br> James: I'm really looking forward to making friends with some lads. (smiling)<br> Michelle: Lads aren't going to make friends with you, James. Lads make friends with other lads.<br> James: I am a lad.<br> Erin: Aye, so you are, James.<br> Clare: (taking money out of her pocket) Okay, how much money do we have?<br> Michelle: Look, the riding of the Protestants is one thing, but I don't see why we have to buy them a present. I mean they already have all the land, all the jobs and all the fucking rights.<br> Erin: Aye, Michelle. That's definitely the attitude we should have entering into this weekend.<br>",,keypress,,,,,,,,,,,,,,,,,,6
,,trial,flow.Sequence,4_5,completion,204886.64,905293,905295.8,905296.36,1110183,1110200,2025-12-01T16:55:04.374Z,1110201.26,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[Outside Erin’s house. Erin and Orla are each shoulder-strapping backpacks. Morning light.]<br> Erin: Are you sure there’s no breakfast first?<br> Orla: There’s a banana in my bag. Your Ma made the toast.<br> Erin: Fine. (slings bag) South-east for half a mile, she said. Then wait. More instructions.<br> Orla: Why south-east though? Why not just go east?<br> Erin: She’s always fancied compass points. Learned them during the Troubles, she says.<br> [They step off the porch and begin walking down the lane.]<br> Mary: (from doorway) Girls! Did you pack enough socks?<br> Erin: (calling back) Socks are in, Ma! And two bottles of water.<br> Mary: Good. And stay together. Whatever comes next.<br> Orla: (quietly) Erin, what if the instructions are stupid?<br> Erin: We’ll make them less stupid. That’s what we’re good at.<br> [They round the corner and head along a narrow road toward south-east.]<br> Orla: I hate marches like this. All this walking and nobody telling you when it's going to end.<br> Erin: Think of it like a treasure hunt. With imminent danger.<br> Orla: That’s ___ comforting.<br> [They walk past a row of closed shops, bags heavy on shoulders.]<br> Erin: Half a mile isn’t far. Shouldn’t take more than ten minutes.<br> Orla: And then?<br> Erin: Then we wait. Maybe messages. Maybe people. Whoever.<br> Orla: Promise we’ll go home if it gets mad dangerous?<br> Erin: I promise. Nothing’s worth risking you.<br> Orla: Thanks. (smiles) Now hurry up—I’m lagging behind.<br> [They continue walking, fading into the quiet street as the sky lightens.]<br>",,"[On the street. The kids walk with their bags.]<br> Michelle: We're doing it for peace, all right, Mary. A piece of that fine Protestant ass!<br> (Erin and Michelle high-five excitedly.)<br> Clare: (disgusted) God, you are such a hypocrite, Erin.<br> Erin: No, I'm not. I just don't think there's anything wrong with some cross-community<br> Michelle: Fiddling.<br> Erin: Relations.<br> Orla: (looking at a map) So we need to head south-east for 0.5 miles and you'll receive further instructions shortly.<br> Erin: We haven't even left the estate yet, Orla.<br> Michelle: These Prods have some serious moves up their sleeves, you know. They're not as fucked up about sex as we are. They've put the work in. They know what they're doing.<br> Clare: They're people, Michelle. They're not sex toys.<br> Michelle: I beg to differ.<br> James: I'm really looking forward to making friends with some lads. (smiling)<br> Michelle: Lads aren't going to make friends with you, James. Lads make friends with other lads.<br> James: I am a lad.<br> Erin: Aye, so you are, James.<br> Clare: (taking money out of her pocket) Okay, how much money do we have?<br> Michelle: Look, the riding of the Protestants is one thing, but I don't see why we have to buy them a present. I mean they already have all the land, all the jobs and all the fucking rights.<br> Erin: Aye, Michelle. That's definitely the attitude we should have entering into this weekend.<br>",,,,,,,,,,,,,,,,,,,,6
,,Showing scenes,html.Page,4_6_0,response,99466.73999999999,1110200,1110201.04,1110201.26,1209668,1209684,2025-12-01T16:56:43.858Z,1209684.54,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In Erin’s bedroom. Erin sits at her desk, writing in a notebook. Michelle knocks and enters.]<br> MICHELLE: What’re you writing, Erin?<br> ERIN: It’s a love story... for someone special.<br> [James slips in behind Michelle.]<br> JAMES: Ah, romance! Are you going to read it out loud?<br> ERIN: Not yet. I just used a word and they’re asking me what it means.<br> MICHELLE: Which word? Is it one of those posh words like “beguile” or something?<br> ERIN: No—it’s “bide.” I wrote: “He will bide with her until dawn.”<br> MICHELLE: Bide...? What does that even mean? Stay? Wait?<br> ERIN: Exactly, sort of. “Bide” means to stay somewhere or remain somewhere for a time… to wait.<br> JAMES: So like when Dad says he’ll bide till the craic’s over before going home?<br> ERIN: Yes, James, exactly like that—but in a romantic way, not your da’s pub habits.<br> [Mary sticks her head in the door.]<br> MICHELLE: Mam, can you help? What does “bide” mean?<br> MARY: “Bide” is like when you wait for something good—you don’t rush it. You stay patient, you hope.<br> ERIN: Thank you, Mam. Finally someone gets it.<br> JAMES: So in your story, the lad bides with the lass because he’s waiting for love, not because he’s stuck?<br> ERIN: Precisely! Get your brains in gear, James.<br> MICHELLE: Right, now I understand. Go on, read more!<br>",false,"[In the Quinn kitchen. The kids are eating junk food and writing.]<br> CLARE: (frustrated) God, this whole writing-from-the-soul carry-on is a nightmare.<br> JAMES: I know.<br> MICHELLE: What rhymes with ride?<br> CLARE: Bide.<br> MICHELLE: Bide? What the fuck does bide mean? Bide. That's not a word.<br> CLARE: It is a word, Michelle.<br> MICHELLE: Bide? You've pure made that up.<br> ERIN: Can we all be quiet? Please.<br> ORLA: (holding up a picture she drew of James) What do you think, James? You've got red eyes cause I ran out of brown.<br> JAMES: My eyes are green.<br> ORLA: Now you tell me. (she looks distraught)<br> ERIN: Okay. So, I'm trying not to think too much. Just to sort of let it flow through me.<br> MICHELLE: Aw, that's minging Erin.<br> ERIN: (annoyed) Here's what I have so far. You know we belong together, you and I, forever and ever. No matter where you are, you're my guiding star.<br> JAMES: Isn't that the theme tune to Home and Away?<br> ERIN: Is it? (frustrated) Aw, for God's sake!<br>",left,keypress(a),,,,,,,,,,,,,,,,,,7
,,interval,canvas.Screen,4_6_1,response,2514.4599999999627,1209684,1209684.12,1209684.54,1212199,1212206,2025-12-01T16:56:46.380Z,1212227.28,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In Erin’s bedroom. Erin sits at her desk, writing in a notebook. Michelle knocks and enters.]<br> MICHELLE: What’re you writing, Erin?<br> ERIN: It’s a love story... for someone special.<br> [James slips in behind Michelle.]<br> JAMES: Ah, romance! Are you going to read it out loud?<br> ERIN: Not yet. I just used a word and they’re asking me what it means.<br> MICHELLE: Which word? Is it one of those posh words like “beguile” or something?<br> ERIN: No—it’s “bide.” I wrote: “He will bide with her until dawn.”<br> MICHELLE: Bide...? What does that even mean? Stay? Wait?<br> ERIN: Exactly, sort of. “Bide” means to stay somewhere or remain somewhere for a time… to wait.<br> JAMES: So like when Dad says he’ll bide till the craic’s over before going home?<br> ERIN: Yes, James, exactly like that—but in a romantic way, not your da’s pub habits.<br> [Mary sticks her head in the door.]<br> MICHELLE: Mam, can you help? What does “bide” mean?<br> MARY: “Bide” is like when you wait for something good—you don’t rush it. You stay patient, you hope.<br> ERIN: Thank you, Mam. Finally someone gets it.<br> JAMES: So in your story, the lad bides with the lass because he’s waiting for love, not because he’s stuck?<br> ERIN: Precisely! Get your brains in gear, James.<br> MICHELLE: Right, now I understand. Go on, read more!<br>",,"[In the Quinn kitchen. The kids are eating junk food and writing.]<br> CLARE: (frustrated) God, this whole writing-from-the-soul carry-on is a nightmare.<br> JAMES: I know.<br> MICHELLE: What rhymes with ride?<br> CLARE: Bide.<br> MICHELLE: Bide? What the fuck does bide mean? Bide. That's not a word.<br> CLARE: It is a word, Michelle.<br> MICHELLE: Bide? You've pure made that up.<br> ERIN: Can we all be quiet? Please.<br> ORLA: (holding up a picture she drew of James) What do you think, James? You've got red eyes cause I ran out of brown.<br> JAMES: My eyes are green.<br> ORLA: Now you tell me. (she looks distraught)<br> ERIN: Okay. So, I'm trying not to think too much. Just to sort of let it flow through me.<br> MICHELLE: Aw, that's minging Erin.<br> ERIN: (annoyed) Here's what I have so far. You know we belong together, you and I, forever and ever. No matter where you are, you're my guiding star.<br> JAMES: Isn't that the theme tune to Home and Away?<br> ERIN: Is it? (frustrated) Aw, for God's sake!<br>",,keypress,,,,,,,,,,,,,,,,,,7
,,trial,flow.Sequence,4_6,completion,101997.73999999999,1110200,1110201.04,1110201.26,1212199,1212208,2025-12-01T16:56:46.382Z,1212227.28,WxGed0Oi7W,full,the-manuscript-study-2,69299244a99d9e200d04a72a,participant,hcpib6bxmindftdp,,,,,,,"[In Erin’s bedroom. Erin sits at her desk, writing in a notebook. Michelle knocks and enters.]<br> MICHELLE: What’re you writing, Erin?<br> ERIN: It’s a love story... for someone special.<br> [James slips in behind Michelle.]<br> JAMES: Ah, romance! Are you going to read it out loud?<br> ERIN: Not yet. I just used a word and they’re asking me what it means.<br> MICHELLE: Which word? Is it one of those posh words like “beguile” or something?<br> ERIN: No—it’s “bide.” I wrote: “He will bide with her until dawn.”<br> MICHELLE: Bide...? What does that even mean? Stay? Wait?<br> ERIN: Exactly, sort of. “Bide” means to stay somewhere or remain somewhere for a time… to wait.<br> JAMES: So like when Dad says he’ll bide till the craic’s over before going home?<br> ERIN: Yes, James, exactly like that—but in a romantic way, not your da’s pub habits.<br> [Mary sticks her head in the door.]<br> MICHELLE: Mam, can you help? What does “bide” mean?<br> MARY: “Bide” is like when you wait for something good—you don’t rush it. You stay patient, you hope.<br> ERIN: Thank you, Mam. Finally someone gets it.<br> JAMES: So in your story, the lad bides with the lass because he’s waiting for love, not because he’s stuck?<br> ERIN: Precisely! Get your brains in gear, James.<br> MICHELLE: Right, now I understand. Go on, read more!<br>",,"[In the Quinn kitchen. The kids are eating junk food and writing.]<br> CLARE: (frustrated) God, this whole writing-from-the-soul carry-on is a nightmare.<br> JAMES: I know.<br> MICHELLE: What rhymes with ride?<br> CLARE: Bide.<br> MICHELLE: Bide? What the fuck does bide mean? Bide. That's not a word.<br> CLARE: It is a word, Michelle.<br> MICHELLE: Bide? You've pure made that up.<br> ERIN: Can we all be quiet? Please.<br> ORLA: (holding up a picture she drew of James) What do you think, James? You've got red eyes cause I ran out of brown.<br> JAMES: My eyes are green.<br> ORLA: Now you tell me. (she looks distraught)<br> ERIN: Okay. So, I'm trying not to think too much. Just to sort of let it flow through me.<br> MICHELLE: Aw, that's minging Erin.<br> ERIN: (annoyed) Here's what I have so far. You know we belong together, you and I, forever and ever. No matter where you are, you're my guiding star.<br> JAMES: Isn't that the theme tune to Home and Away?<br> ERIN: Is it? (frustrated) Aw, for God's sake!<br>",,,,,,,,,,,,,,,,,,,,7
